shipment_id,ship_date_key,delivery_date_key,product_id,facility_id,customer_id,quantity,carrier,status,shipping_cost,total_weight_kg,tracking_number,delay_reason,delivery_performance_score
3776,50,77,6,10,13,2248,FedEx,Delayed,8521.86,1551.05,FED7347979052,Vehicle Breakdown,24.58
3777,714,728,6,3,16,3889,DHL,Delivered,13632.84,2454.88,DHL7260421429,,41.78
3778,199,212,9,3,2,495,CMA CGM,Delayed,5759.32,8103.9,CMA2778860315,,24.47
3779,522,606,19,12,6,141,DB Schenker,In Transit,7276.84,2610.0,DB6858350654,,25.63
3780,546,568,1,12,4,2610,CMA CGM,Delayed,5798.12,564.48,CMA4819730452,Strikes,24.02
3781,187,212,5,3,15,2107,FedEx,Delayed,4679.82,477.4,FED8953679005,Strikes,15.45
3782,517,109,8,5,14,3020,UPS,In Transit,10116.33,1741.6,UPS9045539672,,29.27
3783,478,312,9,11,1,3299,UPS,In Transit,7344.66,53978.33,UPS3901124580,,25.87
3784,487,493,6,1,10,5029,DB Schenker,Delivered,4154.97,3175.13,DB2538778566,,41.81
3785,488,189,2,10,8,1332,DB Schenker,In Transit,3635.81,246.96,DB4227042428,,34.35
3786,382,543,2,14,2,807,DB Schenker,In Transit,5390.68,149.58,DB3827643127,,18.52
3787,162,184,16,2,13,3513,CMA CGM,Delayed,3779.49,90450.0,CMA1677795286,Weather,18.49
3788,699,722,11,7,7,3951,DB Schenker,Delivered,4104.06,112285.68,DB5021455626,,39.48
3789,465,475,8,10,6,4036,DHL,Delivered,10178.88,2129.68,DHL3486753043,,37.26
3790,281,293,2,10,15,2242,Maersk,Delayed,8566.37,415.62,MAE4729709584,,29.8
3791,220,230,21,13,12,4379,Maersk,Delayed,3043.72,856.71,MAE9106181592,,19.94
3792,581,604,6,2,15,2072,CMA CGM,Delayed,9942.8,1429.78,CMA1468759824,,18.04
3793,382,395,3,16,5,4507,DHL,Delayed,3308.3,788.97,DHL8621091000,Port Congestion,18.8
3794,492,502,12,1,16,1726,UPS,Delivered,7514.67,85661.55,UPS1191138914,,41.25
3795,63,83,10,14,4,4898,UPS,Delivered,3460.77,99520.96,UPS9710525090,,36.7
3796,422,667,2,8,8,2940,UPS,In Transit,7518.61,545.04,UPS5304010648,,32.83
3797,448,390,11,16,4,4437,UPS,In Transit,6405.05,137801.04,UPS5695578162,,31.47
3798,345,372,17,16,10,3477,DB Schenker,Delivered,7727.82,114660.0,DB4188662094,,37.16
3799,473,497,21,6,8,223,FedEx,Delivered,7870.93,40.09,FED2752336452,,37.6
3800,430,70,5,13,8,1053,DHL,In Transit,3994.68,238.48,DHL1173072767,,24.49
3801,690,201,13,15,3,2807,UPS,In Transit,9207.86,202023.08,UPS4559968157,,20.99
3802,378,385,4,12,7,3192,FedEx,Delivered,8663.1,661.76,FED4952607957,,42.53
3803,565,730,14,1,1,1953,FedEx,In Transit,11410.82,120.66,FED2298094328,,27.72
3804,369,398,8,6,2,2019,DHL,Delivered,4582.09,1065.12,DHL5906510860,,42.82
3805,435,441,10,7,10,3071,UPS,In Transit,9505.28,68194.28,UPS1137651646,,20.52
3806,508,535,11,3,11,3135,CMA CGM,Delayed,2930.05,97356.48,CMA2034774185,Strikes,25.24
3807,423,564,3,14,15,264,Maersk,In Transit,8747.86,46.24,MAE4519358271,,30.39
3808,424,693,19,11,12,570,UPS,In Transit,9542.51,10566.0,UPS7716434134,,29.49
3809,714,728,4,13,7,1904,DB Schenker,Delivered,16075.37,394.68,DB3292090188,,36.82
3810,477,530,20,13,13,2419,DB Schenker,In Transit,7079.11,498.2,DB8960430234,,17.85
3811,663,218,6,14,7,298,UPS,In Transit,8394.12,205.69,UPS6369479203,,33.19
3812,619,163,7,1,7,1269,DHL,In Transit,3252.37,614.29,DHL4772152692,,23.07
3813,688,711,21,6,16,4099,DHL,Delivered,4266.34,733.78,DHL9337258674,,37.95
3814,370,161,21,4,6,2237,DHL,In Transit,3357.58,437.76,DHL9278313342,,25.08
3815,419,446,11,9,2,747,CMA CGM,Delivered,5765.7,21232.64,CMA8060900497,,38.12
3816,613,636,20,12,2,1211,Maersk,Delivered,4477.35,228.2,MAE8608356611,,40.21
3817,523,575,1,15,6,849,FedEx,In Transit,9772.52,183.54,FED5158808065,,29.61
3818,594,691,2,3,13,4372,FedEx,In Transit,8990.74,810.36,FED5859919672,,27.78
3819,494,515,11,6,2,360,FedEx,Delivered,8342.53,10224.24,FED5271836299,,41.78
3820,713,730,2,2,13,4813,UPS,Delivered,17927.12,816.48,UPS3732418438,,39.56
3821,267,298,4,5,12,2185,Maersk,Delayed,8880.76,495.0,MAE1755637440,,21.69
3822,470,268,21,3,9,3829,FedEx,In Transit,7575.36,749.17,FED3422761582,,21.84
3823,180,196,20,7,9,1637,UPS,Delivered,11032.17,308.6,UPS1188321117,,41.68
3824,585,605,13,6,4,4041,FedEx,Delivered,9419.73,266103.04,FED3008726325,,38.6
3825,624,648,20,14,15,2233,UPS,Delayed,7610.81,460.0,UPS1868806364,Port Congestion,12.18
3826,321,347,21,4,6,1057,UPS,Delayed,2802.15,206.72,UPS6848028056,Strikes,10.04
3827,292,306,11,6,8,510,DB Schenker,Delayed,3182.51,15834.0,DB5193759324,Vehicle Breakdown,16.6
3828,167,182,19,1,13,3672,UPS,Delivered,4573.26,62280.0,UPS9789522185,,39.59
3829,417,446,3,8,13,3547,Maersk,Delivered,2421.01,568.14,MAE6665099095,,41.9
3830,334,339,14,11,16,2486,UPS,Delayed,5056.28,153.6,UPS5587038268,Strikes,12.39
3831,637,397,14,11,2,1406,Maersk,In Transit,11275.12,86.88,MAE7454093293,,29.85
3832,491,80,21,14,2,1776,DB Schenker,In Transit,4246.39,347.51,DB2538177559,,27.58
3833,456,484,16,7,6,3811,UPS,Delivered,8842.11,89775.0,UPS2817326328,,41.79
3834,68,74,9,2,14,912,CMA CGM,Delayed,3638.53,14920.71,CMA5890240390,,22.13
3835,420,447,7,13,9,4571,CMA CGM,Delayed,8451.62,2212.29,CMA8241575008,,23.08
3836,469,61,13,11,16,354,DB Schenker,In Transit,8968.6,25506.2,DB5485409219,,21.08
3837,639,423,17,3,8,2177,DHL,In Transit,7318.95,78470.0,DHL4336324140,,35.77
3838,283,314,15,9,4,1595,CMA CGM,Delivered,4102.29,90.18,CMA2154347610,,37.26
3839,603,630,10,7,6,4789,CMA CGM,Delivered,10619.89,97300.28,CMA7439898696,,42.51
3840,271,290,22,11,4,4965,UPS,Delivered,7014.22,374240.0,UPS3821845865,,40.9
3841,442,459,7,6,12,288,Maersk,Delayed,7374.53,139.59,MAE1940286772,,24.02
3842,412,437,5,9,13,3422,DB Schenker,Delivered,5703.6,709.28,DB3787334236,,36.7
3843,164,196,14,2,6,724,DHL,Delivered,10917.27,40.98,DHL4650482533,,39.55
3844,692,697,7,9,3,4003,CMA CGM,Delayed,3291.83,1937.34,CMA5053008006,Carrier Delay,15.59
3845,305,336,18,12,3,2256,UPS,Delivered,9542.56,95670.0,UPS8962508885,,37.53
3846,713,727,1,4,4,3839,DB Schenker,Delivered,5468.98,759.78,DB7944014798,,40.72
3847,696,433,15,1,9,1356,DHL,In Transit,6440.25,83.76,DHL8736185108,,36.18
3848,513,522,1,15,12,4930,DB Schenker,Delivered,6972.84,975.45,DB2121812884,,40.11
3849,625,643,6,12,13,646,DB Schenker,Delivered,7848.92,408.03,DB4403046233,,41.09
3850,643,664,21,7,14,705,Maersk,Delayed,8093.97,137.94,MAE6323885182,,18.05
3851,518,58,18,5,14,111,DHL,In Transit,5498.46,5130.0,DHL8473477895,,22.55
3852,612,172,12,13,1,4507,UPS,In Transit,4536.28,244348.65,UPS5845446458,,27.01
3853,560,589,14,6,11,3750,CMA CGM,Delivered,11766.96,212.04,CMA5201700489,,40.44
3854,212,236,9,2,5,2913,FedEx,Delayed,3953.36,47670.0,FED6466507151,Weather,24.7
3855,566,579,3,3,13,141,DHL,Delayed,8971.66,24.65,DHL7061312276,Security Check,19.95
3856,476,485,3,2,16,4121,FedEx,Delivered,3551.8,660.11,FED6618445725,,36.98
3857,703,714,17,12,16,1480,FedEx,Delayed,12146.64,53340.0,FED8673564775,Vehicle Breakdown,14.68
3858,179,204,7,7,3,384,UPS,Delivered,7651.67,170.14,UPS3418513311,,40.04
3859,166,196,9,14,6,2867,DHL,Delayed,8378.03,46907.28,DHL8906124593,Weather,15.51
3860,598,139,18,9,12,834,DB Schenker,In Transit,4173.96,38655.0,DB7441986810,,34.7
3861,378,406,13,12,4,3508,UPS,Delivered,2455.4,230953.4,UPS4240804717,,41.74
3862,669,151,20,4,10,1225,DHL,In Transit,9377.85,252.2,DHL6708329354,,25.05
3863,37,66,22,8,5,3782,CMA CGM,Delayed,4862.97,311600.0,CMA4439923871,,21.98
3864,458,479,8,13,10,1051,CMA CGM,Delivered,2746.97,554.4,CMA6877404795,,38.14
3865,277,295,3,10,16,430,FedEx,Delayed,8552.81,75.31,FED6293930484,Documentation Issue,10.4
3866,44,70,5,1,9,1751,DHL,Delivered,7910.44,363.0,DHL5785392209,,38.77
3867,248,255,15,9,9,3401,UPS,Delivered,9854.68,192.24,UPS3570200349,,39.15
3868,656,688,10,4,15,1761,CMA CGM,Delayed,5663.28,39088.28,CMA7820598206,,25.87
3869,46,71,3,16,1,1323,CMA CGM,Delivered,8732.64,211.82,CMA5767834774,,40.73
3870,617,639,3,9,14,1990,UPS,Delivered,9777.32,318.75,UPS6096774728,,36.94
3871,279,307,14,11,4,3657,CMA CGM,Delivered,4167.1,206.76,CMA1686473508,,39.04
3872,614,137,21,5,8,1562,UPS,In Transit,5705.94,305.71,UPS6795700954,,19.51
3873,615,109,16,11,5,3206,DB Schenker,In Transit,4275.62,82550.0,DB7035022955,,19.19
3874,472,689,3,4,10,2945,FedEx,In Transit,8776.03,515.61,FED5830707740,,27.83
3875,461,474,5,5,15,893,UPS,Delayed,8828.1,202.4,UPS3888237584,Vehicle Breakdown,9.31
3876,421,445,5,12,14,2194,UPS,Delayed,6670.8,496.98,UPS6895347263,Vehicle Breakdown,15.79
3877,474,408,16,16,13,3631,DHL,In Transit,6318.24,93475.0,DHL9321129328,,27.57
3878,214,247,2,5,14,5001,Maersk,Delivered,6978.35,848.16,MAE9169831184,,42.15
3879,433,459,20,6,15,2415,FedEx,Delivered,8443.86,455.0,FED6659727304,,40.08
3880,685,723,18,16,11,630,DB Schenker,In Transit,7071.63,29205.0,DB1229919373,,20.15
3881,156,177,21,2,14,4497,DB Schenker,Delivered,8557.5,805.03,DB1832538608,,39.73
3882,14,19,9,6,16,1522,Maersk,Delivered,4473.7,22786.26,MAE3755857673,,41.2
3883,607,36,9,3,11,1985,FedEx,In Transit,3553.62,32479.16,FED4927603711,,29.51
3884,39,63,16,9,1,4015,DHL,Delivered,4322.88,94575.0,DHL1771964789,,37.91
3885,414,444,9,4,8,2101,CMA CGM,Delivered,3379.59,31462.2,CMA2417381485,,42.2
3886,65,70,19,11,5,4936,FedEx,Delivered,5146.63,83718.0,FED6161035172,,42.51
3887,408,423,14,5,3,3657,DB Schenker,Delayed,6153.48,225.96,DB9935930506,Customs Delay,24.32
3888,307,339,5,16,11,2707,DHL,Delivered,2979.59,561.22,DHL7837416936,,40.58
3889,328,336,17,8,6,893,UPS,Delivered,8535.28,29435.0,UPS6169868597,,40.55
3890,359,393,7,10,9,4965,FedEx,Delivered,9757.54,2198.66,FED9128028820,,39.09
3891,672,705,4,6,12,2508,Maersk,Delayed,6841.38,568.26,MAE3542729228,,26.86
3892,642,665,21,3,16,4513,FedEx,Delayed,5436.16,882.93,FED9227702259,Port Congestion,17.71
3893,330,341,15,15,12,3830,FedEx,Delayed,8165.67,236.64,FED7449423646,Security Check,20.22
3894,215,225,18,13,7,3190,Maersk,Delivered,8910.19,135270.0,MAE1368076444,,39.25
3895,420,434,19,15,11,2313,Maersk,Delivered,5553.17,39240.0,MAE6504767280,,41.2
3896,562,289,16,4,3,3071,UPS,In Transit,8286.28,79050.0,UPS7902116344,,27.79
3897,422,564,1,12,2,2251,FedEx,In Transit,3352.15,486.78,FED6622740113,,27.33
3898,451,478,1,9,4,1400,DHL,Delivered,6913.2,276.99,DHL4604752966,,41.85
3899,409,432,15,3,2,1877,DHL,In Transit,2581.28,115.98,DHL8606138971,,24.13
3900,426,445,7,5,14,4471,UPS,Delivered,9512.94,1980.11,UPS9585675215,,41.93
3901,399,444,20,9,1,4660,DB Schenker,In Transit,5259.39,959.8,DB9527384203,,30.39
3902,54,71,14,2,7,1619,UPS,Delivered,3116.6,91.56,UPS9203339119,,38.93
3903,381,396,15,13,14,2864,Maersk,Delayed,4467.74,176.94,MAE6992953765,,28.96
3904,529,363,13,5,13,484,FedEx,In Transit,10200.12,34800.24,FED7977969723,,20.41
3905,96,105,15,16,7,3390,Maersk,Delivered,6391.86,191.64,MAE5862547687,,41.93
3906,126,141,4,9,12,3336,Maersk,Delivered,5594.13,691.68,MAE2671619346,,39.61
3907,518,532,22,9,4,3291,UPS,Delivered,6937.81,248080.0,UPS8968913785,,39.8
3908,454,148,17,1,6,1329,FedEx,In Transit,3171.46,47915.0,FED6264883502,,29.07
3909,608,629,1,10,1,1701,DB Schenker,In Transit,7567.39,367.92,DB3026390319,,31.91
3910,623,637,7,16,5,4158,DB Schenker,Delivered,5788.25,1841.46,DB8793140383,,38.59
3911,77,88,11,3,2,4926,DB Schenker,Delivered,3062.31,139972.56,DB1680829399,,36.74
3912,399,428,19,12,4,1799,FedEx,Delivered,3468.97,30528.0,FED8574948051,,38.24
3913,421,601,20,7,13,4501,DB Schenker,In Transit,2719.42,927.0,DB3040377063,,25.83
3914,191,207,20,1,4,2195,DHL,Delivered,9232.99,413.8,DHL5007618962,,42.79
3915,590,610,7,3,11,1931,CMA CGM,Delivered,9771.49,854.93,CMA7305000138,,42.71
3916,110,126,14,9,16,1060,DB Schenker,Delivered,9083.91,59.94,DB2862491341,,39.04
3917,2,16,5,5,14,513,DB Schenker,Delivered,2353.41,106.26,DB7680907132,,41.18
3918,381,387,5,16,14,3927,DHL,Delivered,8843.17,814.0,DHL2069753205,,38.72
3919,195,218,22,8,10,881,Maersk,Delivered,9458.59,66400.0,MAE9895594846,,40.81
3920,321,343,20,5,2,4461,FedEx,Delivered,8946.36,840.6,FED3444245234,,41.68
3921,75,105,19,10,5,5229,Maersk,Delivered,6605.32,88686.0,MAE3853449084,,42.59
3922,580,50,6,1,16,2482,CMA CGM,In Transit,7288.16,1712.52,CMA9785573618,,30.06
3923,251,279,5,10,12,4290,DHL,Delivered,6577.16,889.46,DHL3870127933,,41.54
3924,632,540,5,8,7,4711,UPS,In Transit,6253.96,1067.22,UPS4410867833,,20.6
3925,213,226,9,7,13,878,Maersk,Delivered,5706.84,13141.03,MAE9159204232,,42.87
3926,68,90,10,15,11,853,DB Schenker,Delayed,10095.38,18929.68,DB1948585314,Weather,9.03
3927,447,646,18,7,13,3605,CMA CGM,In Transit,5330.93,167040.0,CMA6170261527,,32.24
3928,218,251,7,8,6,2314,Maersk,Delivered,10740.94,1025.07,MAE9420558904,,40.74
3929,249,262,14,7,1,4429,Maersk,Delayed,6969.42,273.66,MAE9106184834,,26.03
3930,505,526,9,15,6,2735,CMA CGM,Delivered,5360.0,40948.53,CMA2535821177,,37.27
3931,160,189,3,10,14,656,DHL,Delivered,3047.91,105.06,DHL8942099212,,42.54
3932,241,249,4,11,4,3727,UPS,Delivered,4974.98,772.64,UPS2600865706,,37.66
3933,661,213,12,3,1,4036,CMA CGM,In Transit,4116.74,218813.4,CMA2499787202,,32.44
3934,433,442,9,11,16,3714,UPS,Delivered,6397.72,55615.0,UPS7646713485,,37.92
3935,690,46,21,7,7,4338,UPS,In Transit,4056.48,848.73,UPS8687134027,,29.06
3936,45,78,8,5,9,5003,DHL,Delivered,9156.0,2640.4,DHL4154778000,,40.01
3937,141,158,4,16,10,413,Maersk,Delivered,7584.54,85.58,MAE2076534193,,39.18
3938,530,295,12,3,14,4177,FedEx,In Transit,11291.28,226447.65,FED3844326252,,27.48
3939,642,647,13,10,15,1748,Maersk,Delayed,3545.37,125784.0,MAE8359016759,,19.37
3940,718,245,20,11,4,2705,UPS,In Transit,10883.92,557.2,UPS8804451182,,30.24
3941,712,726,5,12,14,2067,UPS,Delivered,11627.1,428.56,UPS2054300412,,41.37
3942,421,427,20,15,2,2943,Maersk,Delayed,5861.66,606.2,MAE8592624848,Vehicle Breakdown,24.01
3943,390,714,11,11,10,3501,FedEx,In Transit,9710.88,108726.8,FED6073569124,,26.66
3944,524,699,12,8,11,4377,UPS,In Transit,4059.7,237293.55,UPS9929292655,,22.23
3945,124,131,10,16,4,1968,UPS,Delivered,6769.67,39972.24,UPS3685192761,,37.13
3946,227,260,4,5,13,1107,UPS,Delivered,6596.47,229.46,UPS1448808732,,36.6
3947,87,94,13,15,8,4301,DB Schenker,Delivered,7399.4,283223.64,DB3296259095,,40.75
3948,344,351,10,9,12,1468,Maersk,Delayed,16111.61,32598.72,MAE2626826781,,24.93
3949,306,339,18,2,2,596,DHL,Delivered,3686.41,25290.0,DHL6892654154,,37.54
3950,142,169,2,2,6,1118,CMA CGM,Delayed,7481.3,207.18,CMA5788847469,,20.18
3951,329,358,13,15,3,2061,DB Schenker,Delivered,9371.39,135637.08,DB5115563005,,36.65
3952,124,147,8,16,11,2624,FedEx,Delivered,6173.72,1384.88,FED8363119135,,41.87
3953,527,541,17,9,13,2908,DHL,Delivered,5537.83,95900.0,DHL6366006968,,42.77
3954,93,111,1,9,6,1994,FedEx,Delivered,9620.73,394.59,FED8351568792,,37.36
3955,458,473,19,10,2,2331,FedEx,Delivered,4951.88,39528.0,FED4887614895,,37.98
3956,570,201,22,2,12,1166,UPS,In Transit,5680.52,96080.0,UPS1311061598,,28.36
3957,235,257,8,14,5,217,CMA CGM,Delivered,4808.12,114.8,CMA3227424157,,42.46
3958,613,637,21,10,2,5101,CMA CGM,Delivered,5101.26,913.33,CMA5893356908,,39.19
3959,459,491,9,4,14,4690,UPS,Delivered,9391.56,70217.91,UPS7206020961,,36.82
3960,167,186,1,3,16,431,Maersk,Delivered,4840.98,85.26,MAE7710995991,,36.74
3961,729,306,19,14,1,3421,FedEx,In Transit,9097.39,63414.0,FED8807867164,,31.92
3962,400,405,1,13,9,1851,CMA CGM,Delivered,4311.44,366.24,CMA2624191419,,39.02
3963,575,584,12,1,3,133,Maersk,Delivered,8899.55,6633.9,MAE2466969059,,36.68
3964,547,553,20,6,3,2684,DB Schenker,Delivered,10082.96,505.8,DB3743924099,,40.25
3965,641,674,22,14,16,2712,DB Schenker,Delivered,7262.86,204480.0,DB2544435503,,36.56
3966,443,405,22,12,2,755,UPS,In Transit,9210.11,62240.0,UPS2517555944,,34.21
3967,385,683,1,11,15,2089,DHL,In Transit,6275.26,451.71,DHL5373696447,,21.12
3968,695,461,13,10,13,1140,DHL,In Transit,6312.04,82039.12,DHL9383418250,,17.69
3969,323,347,4,14,12,936,UPS,Delayed,6337.19,212.08,UPS2936015810,Carrier Delay,18.69
3970,394,60,6,16,9,2007,DHL,In Transit,8825.61,1384.89,DHL7639111898,,30.03
3971,211,245,16,6,11,227,DHL,Delivered,5633.09,5350.0,DHL9822114286,,42.76
3972,505,640,16,5,6,4508,FedEx,In Transit,9021.37,116050.0,FED2865026702,,24.18
3973,497,530,6,2,13,2123,DHL,Delivered,6433.08,1340.67,DHL6673748911,,38.26
3974,146,169,13,6,4,395,DB Schenker,Delayed,3108.15,28441.16,DB9814387466,Port Congestion,20.77
3975,72,88,10,14,16,1574,FedEx,Delivered,8965.23,31973.48,FED9297976836,,38.24
3976,245,250,2,12,10,1076,CMA CGM,Delivered,8304.46,182.52,CMA8514729596,,42.31
3977,545,560,21,12,2,1014,Maersk,Delivered,6334.06,181.45,MAE8629036582,,38.9
3978,486,518,3,2,10,1785,DB Schenker,Delivered,9584.27,285.94,DB2963574611,,40.03
3979,30,45,22,12,8,4265,FedEx,Delivered,7204.5,321520.0,FED1241705166,,36.82
3980,551,562,1,16,16,4081,FedEx,Delayed,3647.76,882.63,FED1515452724,Carrier Delay,15.9
3981,636,655,15,11,3,4735,DHL,Delivered,5392.97,267.72,DHL1264402089,,41.85
3982,631,525,20,2,7,1879,DB Schenker,In Transit,8788.24,387.0,DB6386646628,,27.55
3983,360,389,8,13,15,528,CMA CGM,Delivered,13207.36,278.88,CMA8383303981,,37.93
3984,171,198,16,11,3,113,DHL,Delivered,11246.25,2675.0,DHL4094821150,,37.95
3985,302,310,5,16,5,3029,DB Schenker,Delivered,3550.93,627.88,DB7632645225,,41.75
3986,500,527,5,11,14,2044,Maersk,Delivered,4570.07,423.72,MAE6796617119,,42.48
3987,634,654,20,10,13,2405,UPS,Delivered,6304.09,453.2,UPS9924551015,,37.1
3988,63,88,8,9,14,2153,DB Schenker,Delivered,8128.2,1136.24,DB4272586275,,39.39
3989,593,599,9,12,11,2626,DB Schenker,Delivered,7858.79,39327.75,DB3485047946,,38.66
3990,704,718,14,15,8,2878,CMA CGM,Delivered,13200.04,162.72,CMA4768208017,,42.1
3991,722,730,3,4,1,2435,Maersk,Delivered,11214.57,389.98,MAE4043545870,,37.03
3992,377,553,10,16,1,2551,FedEx,In Transit,7523.4,56638.12,FED9062600156,,28.02
3993,592,713,1,12,2,3838,UPS,In Transit,17177.93,829.92,UPS6493292680,,26.86
3994,670,704,20,8,11,2835,DB Schenker,Delivered,9465.01,534.4,DB4469835573,,36.82
3995,403,422,13,14,10,2251,Maersk,Delivered,7953.29,148215.48,MAE1587567195,,39.66
3996,36,68,11,5,2,1385,FedEx,Delivered,2900.68,39358.8,FED9998728456,,39.34
3997,409,548,9,6,1,2174,DHL,In Transit,8776.26,35577.71,DHL8697334530,,29.35
3998,67,87,20,14,10,220,DHL,Delivered,7533.16,41.6,DHL3270466767,,39.03
3999,172,199,13,5,6,4938,DHL,Delivered,5474.62,325151.64,DHL6005894436,,39.9
4000,596,607,3,10,6,715,DHL,Delayed,8191.25,125.12,DHL7445482466,Port Congestion,11.36
4001,284,311,4,15,16,3300,FedEx,Delivered,6166.33,684.2,FED6803114039,,40.17
4002,698,156,9,7,15,1286,UPS,In Transit,8373.74,21038.36,UPS6112135916,,34.4
4003,312,333,8,8,15,1704,FedEx,Delivered,4502.71,899.36,FED4009546785,,41.38
4004,153,181,5,3,6,5164,Maersk,Delivered,10982.17,1070.52,MAE2567930784,,37.48
4005,119,143,22,11,11,1926,CMA CGM,Delivered,9900.3,145200.0,CMA1064818108,,37.45
4006,704,509,12,1,8,3194,UPS,In Transit,10484.27,173165.85,UPS5894154072,,20.63
4007,179,188,11,12,12,1640,DHL,Delivered,8929.37,46627.36,DHL5461765613,,38.82
4008,252,264,19,2,7,489,Maersk,Delayed,3000.19,9072.0,MAE3536873262,Customs Delay,15.6
4009,591,227,14,16,12,473,CMA CGM,In Transit,6017.67,29.22,CMA6088412984,,33.05
4010,661,693,22,9,4,2619,DHL,Delivered,6661.8,197440.0,DHL7564820137,,36.86
4011,267,293,10,11,5,759,UPS,Delivered,3872.35,15436.96,UPS2145670184,,36.71
4012,618,629,1,7,11,4795,DHL,Delivered,9028.99,949.2,DHL9298028488,,39.02
4013,137,160,21,3,11,2652,CMA CGM,Delivered,3819.19,474.81,CMA1856265815,,40.98
4014,495,32,7,12,4,2931,CMA CGM,In Transit,9291.35,1418.46,CMA8438253025,,27.84
4015,571,579,8,14,4,4289,Maersk,Delivered,6707.36,2263.52,MAE2930043894,,40.62
4016,480,367,16,15,8,3688,DHL,In Transit,9605.28,94950.0,DHL7469132242,,20.52
4017,627,650,2,4,16,1536,DHL,Delivered,4461.89,260.46,DHL1092625679,,42.2
4018,731,731,14,13,15,756,DB Schenker,Delivered,17541.06,42.78,DB7763204609,,42.26
4019,311,334,11,8,9,461,FedEx,Delivered,6848.15,13089.44,FED6341886093,,38.41
4020,529,418,1,4,2,2477,DHL,In Transit,9980.42,535.71,DHL4092302802,,28.23
4021,626,234,16,5,7,4352,FedEx,In Transit,9539.38,112050.0,FED1821850304,,30.17
4022,4,10,2,2,11,3714,DHL,Delivered,8566.11,630.0,DHL6399395659,,38.04
4023,648,667,9,16,7,4164,CMA CGM,Delayed,7390.68,68136.32,CMA4867274402,Security Check,20.13
4024,684,705,5,3,5,3331,Maersk,Delayed,6461.55,754.6,MAE7689263461,,27.81
4025,640,324,2,2,16,3422,CMA CGM,In Transit,6023.06,634.32,CMA6773012756,,32.98
4026,641,650,8,14,4,2571,FedEx,Delivered,4261.44,1356.88,FED4218092479,,41.8
4027,677,322,20,15,5,2556,DB Schenker,In Transit,6461.93,526.4,DB1348463919,,22.29
4028,584,366,9,7,11,1930,UPS,In Transit,3120.02,31589.32,UPS5960672353,,27.44
4029,273,285,11,1,4,2468,CMA CGM,Delivered,5078.88,70122.0,CMA2510837975,,41.24
4030,417,448,13,12,2,1977,Maersk,Delivered,8695.85,130186.44,MAE3925201677,,38.81
4031,231,246,6,9,3,3356,DHL,Delivered,9115.97,2119.21,DHL7985475857,,40.81
4032,147,173,18,2,7,4400,Maersk,Delayed,5481.63,203895.0,MAE3839024486,Vehicle Breakdown,13.24
4033,330,341,9,4,7,3930,DB Schenker,Delivered,4127.03,58856.56,DB8480793993,,37.01
4034,24,31,21,16,4,4341,FedEx,Delayed,2905.37,849.3,FED7299218030,Weather,25.63
4035,648,516,7,1,15,3532,CMA CGM,In Transit,6282.28,1709.39,CMA3790987636,,27.44
4036,156,175,12,14,10,2752,DHL,Delivered,4081.58,136574.1,DHL5233399572,,42.86
4037,463,485,12,11,4,3088,UPS,Delayed,3014.82,167427.0,UPS1516864162,Security Check,25.37
4038,243,254,21,2,15,4160,CMA CGM,Delivered,7940.07,744.8,CMA2324911930,,41.6
4039,288,296,18,5,14,2929,FedEx,Delivered,3832.34,124200.0,FED6157218955,,40.74
4040,370,402,20,9,2,1931,Maersk,Delivered,6608.16,363.8,MAE9388879000,,40.21
4041,592,620,7,13,10,323,Maersk,Delayed,4519.75,156.51,MAE8814436360,,28.33
4042,136,158,4,12,16,4769,CMA CGM,Delivered,6725.47,988.68,CMA8565004188,,38.35
4043,158,171,6,9,11,128,CMA CGM,Delivered,10613.35,81.07,CMA2631142019,,39.5
4044,652,667,10,11,10,2925,CMA CGM,Delayed,5106.22,64938.72,CMA6419070135,Carrier Delay,19.22
4045,518,528,5,2,14,4991,DHL,Delivered,6005.53,1034.66,DHL9966799873,,39.14
4046,164,171,9,10,2,1866,CMA CGM,Delayed,7080.11,30540.58,CMA2071275856,,22.68
4047,389,422,18,14,7,5161,CMA CGM,Delivered,6396.42,218835.0,CMA8439633018,,38.62
4048,427,54,3,11,13,2155,DB Schenker,In Transit,9867.06,377.23,DB8515946917,,31.82
4049,266,296,17,10,11,1139,Maersk,Delivered,7634.12,37555.0,MAE3583448380,,41.97
4050,284,311,8,15,1,3402,DB Schenker,Delivered,6764.68,1794.8,DB1095282335,,37.79
4051,587,597,16,6,10,4018,UPS,Delayed,8353.58,103450.0,UPS8387493740,Customs Delay,24.63
4052,701,715,1,5,12,2056,DHL,Delivered,6723.54,406.77,DHL6573737632,,40.93
4053,341,362,14,16,15,559,CMA CGM,Delayed,12677.95,34.56,CMA6769030630,Strikes,22.72
4054,693,710,5,14,11,3962,DB Schenker,Delivered,3794.22,821.26,DB7033007634,,40.07
4055,370,33,14,14,10,1384,UPS,In Transit,7100.74,85.5,UPS7937409292,,34.13
4056,272,297,7,3,6,2364,UPS,Delivered,9531.37,1046.69,UPS9343291865,,36.59
4057,649,264,19,16,15,4341,UPS,In Transit,7465.77,80460.0,UPS3208385157,,34.54
4058,531,391,2,7,11,4667,CMA CGM,In Transit,9043.97,865.08,CMA6893680277,,26.19
