procurement_id,order_date_key,product_id,supplier_id,order_quantity,unit_cost,total_cost,lead_time_days,delivery_date_key,quality_score,po_number
29419,448,15,10,1448,38.63,55933.74,17.0,467,96.0,PO-2024-755361
29420,172,3,4,669,124.0,82950.68,30.0,209,98.3,PO-2023-264897
29421,430,15,2,2200,38.63,84982.2,28.0,472,96.5,PO-2024-873949
29422,446,12,8,591,514.66,304162.07,32.0,456,94.2,PO-2024-256093
29423,45,8,10,3604,62.2,224156.26,20.0,69,95.7,PO-2023-172437
29424,614,20,10,2079,127.52,265111.13,21.0,654,97.0,PO-2024-386546
29425,163,6,12,5538,233.81,1294856.76,20.0,192,93.8,PO-2023-863057
29426,320,11,12,421,103.4,43534.04,22.0,334,95.5,PO-2023-898886
29427,138,21,13,3120,79.49,248010.89,18.0,172,97.8,PO-2023-315450
29428,191,11,6,1620,106.18,172003.22,22.0,205,94.9,PO-2023-642776
29429,482,2,4,4292,124.18,532969.42,28.0,515,96.3,PO-2024-444685
29430,324,4,6,3446,328.93,1133529.89,19.0,348,97.7,PO-2023-591296
29431,631,2,13,343,240.88,82621.16,20.0,662,98.8,PO-2024-689127
29432,188,22,5,3648,211.09,770052.58,30.0,212,95.3,PO-2023-527329
29433,12,1,12,2206,120.37,265545.4,22.0,25,98.4,PO-2023-486765
29434,609,5,10,780,213.33,166397.21,21.0,620,95.3,PO-2024-393948
29435,131,20,11,2104,102.19,215023.21,30.0,141,98.3,PO-2023-767563
29436,115,18,11,2166,213.11,461601.43,29.0,149,94.5,PO-2023-463136
29437,307,22,9,1472,205.58,302620.71,27.0,336,95.5,PO-2023-825180
29438,48,14,12,1662,121.58,202059.94,19.0,78,95.4,PO-2023-885232
29439,509,19,3,485,107.68,52224.77,30.0,534,95.8,PO-2024-701150
29440,130,2,9,1122,193.05,216598.87,27.0,174,95.3,PO-2023-131261
29441,494,13,3,5891,185.7,1093932.18,30.0,516,95.9,PO-2024-661032
29442,668,14,7,3811,74.9,285421.87,24.0,693,97.7,PO-2024-223275
29443,635,17,6,4156,991.86,4122166.88,21.0,671,97.0,PO-2024-452211
29444,285,10,7,3619,561.5,2032093.36,18.0,324,94.9,PO-2023-401260
29445,504,1,8,3819,197.78,755304.55,29.0,524,96.4,PO-2024-275052
29446,315,12,1,174,524.99,91346.81,31.0,359,96.7,PO-2023-428921
29447,689,9,9,5907,733.23,4331172.67,29.0,719,95.5,PO-2024-176925
29448,300,2,5,424,223.47,94752.22,32.0,328,93.9,PO-2023-895364
29449,675,15,11,4443,55.03,244513.33,29.0,709,96.3,PO-2024-891776
29450,282,19,5,850,184.04,156431.89,30.0,305,95.2,PO-2023-255657
29451,655,4,13,3481,334.41,1164089.66,18.0,676,95.3,PO-2024-202736
29452,324,9,4,3377,524.99,1772862.98,29.0,363,97.5,PO-2023-561721
29453,90,2,5,2028,184.02,373180.92,30.0,132,96.9,PO-2023-435052
29454,569,1,4,1486,308.32,458159.75,31.0,587,96.8,PO-2024-776717
29455,596,10,7,4449,455.62,2027061.32,20.0,630,96.2,PO-2024-917904
29456,576,17,7,5417,839.32,4546626.65,16.0,604,96.7,PO-2024-937808
29457,588,2,8,5771,181.33,1046463.37,30.0,610,97.5,PO-2024-131191
29458,362,13,10,1058,163.39,172862.96,20.0,393,97.0,PO-2023-134383
29459,242,16,1,2881,360.57,1038794.23,30.0,271,99.0,PO-2023-748254
29460,47,6,11,4778,373.21,1783187.07,30.0,88,99.3,PO-2023-740166
29461,13,14,2,2686,40.26,108137.16,31.0,39,93.7,PO-2023-738095
29462,53,12,4,3927,866.38,3402284.21,30.0,82,93.0,PO-2023-349356
29463,92,14,8,6001,101.82,611023.2,32.0,108,97.5,PO-2023-101355
29464,651,19,1,4251,121.92,518281.91,33.0,685,96.7,PO-2024-948298
29465,547,3,9,945,126.46,119504.07,28.0,557,99.4,PO-2024-460403
29466,479,20,10,4791,65.74,314952.47,20.0,506,96.4,PO-2024-231388
29467,670,12,10,3991,533.71,2130053.64,18.0,692,93.4,PO-2024-208607
29468,722,11,13,364,193.25,70343.67,19.0,731,94.3,PO-2024-179446
29469,205,13,1,5173,212.35,1098484.79,29.0,240,95.1,PO-2023-118094
29470,623,7,5,1756,255.05,447870.56,31.0,667,96.0,PO-2024-556502
29471,76,18,2,4356,194.83,848731.16,28.0,104,94.9,PO-2023-241405
29472,40,11,10,4729,170.65,807015.26,20.0,65,96.5,PO-2023-966266
29473,178,20,2,4422,79.7,352456.91,29.0,203,96.1,PO-2023-498849
29474,250,12,6,5118,108.29,554232.76,18.0,260,93.6,PO-2023-309709
29475,454,6,2,3308,221.7,733371.71,27.0,494,96.4,PO-2024-780763
29476,632,13,12,3910,342.1,1337591.13,20.0,672,95.5,PO-2024-421098
29477,397,4,10,5312,348.51,1851285.52,21.0,412,96.1,PO-2024-281953
29478,233,16,10,834,360.57,300713.08,22.0,245,96.9,PO-2023-685320
29479,476,19,10,3664,102.27,374697.56,18.0,508,98.4,PO-2024-521470
29480,317,6,2,5809,226.14,1313670.84,31.0,352,98.8,PO-2023-621130
29481,84,22,7,1726,259.78,448389.75,20.0,124,99.4,PO-2023-111847
29482,58,2,10,2452,240.33,589268.83,19.0,100,93.5,PO-2023-366921
29483,619,16,7,2244,708.47,1589817.85,21.0,645,98.8,PO-2024-673558
29484,579,10,7,5182,455.62,2361032.09,20.0,610,93.0,PO-2024-182837
29485,69,1,1,2797,278.34,778510.44,35.0,102,94.1,PO-2023-107462
29486,364,22,10,4040,162.41,656162.82,21.0,395,97.1,PO-2023-998013
29487,185,19,13,1314,123.14,161800.67,20.0,205,99.5,PO-2023-199751
29488,49,5,1,1369,282.73,387057.0,31.0,83,97.3,PO-2023-339016
29489,666,11,6,3112,105.12,327153.18,20.0,686,93.9,PO-2024-150112
29490,383,1,6,1087,361.3,392723.94,20.0,403,94.8,PO-2024-798139
29491,680,22,1,5965,287.13,1712756.77,31.0,710,96.0,PO-2024-659569
29492,77,7,12,1276,194.83,248618.23,20.0,90,93.7,PO-2023-199240
29493,376,19,13,5307,196.71,1043924.87,20.0,413,93.1,PO-2024-135221
29494,689,11,12,863,144.42,124638.46,21.0,718,94.6,PO-2024-607395
29495,165,10,8,2358,378.31,892044.14,34.0,185,93.0,PO-2023-351827
29496,115,13,7,3534,285.84,1010168.59,19.0,131,97.9,PO-2023-419572
29497,465,21,5,992,51.13,50723.25,29.0,485,93.4,PO-2024-472729
29498,475,12,1,5874,447.67,2629621.26,32.0,515,96.5,PO-2024-711109
29499,219,20,8,3975,64.9,257971.88,31.0,260,99.5,PO-2023-597901
29500,148,15,9,4752,52.24,248224.23,30.0,179,97.5,PO-2023-846544
29501,405,20,4,2382,81.68,194555.31,33.0,429,93.7,PO-2024-660670
29502,297,20,9,1793,118.31,212119.27,30.0,317,96.9,PO-2023-527242
29503,125,22,4,3702,272.53,1008934.91,31.0,145,93.0,PO-2023-338055
29504,389,20,10,2275,126.45,287670.28,17.0,410,95.6,PO-2024-968556
29505,135,22,13,2052,272.53,559247.56,20.0,162,93.4,PO-2023-457675
29506,478,17,7,2239,511.32,1144852.39,17.0,504,98.5,PO-2024-601785
29507,719,22,7,1239,384.2,476035.02,21.0,731,93.7,PO-2024-489455
29508,501,9,5,1258,471.38,592992.61,29.0,534,94.4,PO-2024-648827
29509,724,11,7,1240,193.25,239632.27,22.0,731,97.9,PO-2024-757675
29510,722,10,11,3287,683.81,2247684.91,31.0,731,96.3,PO-2024-185511
29511,189,10,7,1494,375.69,561286.08,19.0,230,95.4,PO-2023-801436
29512,231,14,12,2068,62.02,128252.45,20.0,248,95.6,PO-2023-523033
29513,414,14,5,3308,78.05,258194.35,31.0,457,94.2,PO-2024-704472
29514,158,10,6,4195,378.31,1586991.15,20.0,169,94.9,PO-2023-595655
29515,549,15,8,2900,55.15,159948.45,31.0,576,97.4,PO-2024-902334
29516,492,2,6,5670,130.76,741370.0,19.0,521,96.1,PO-2024-632947
29517,543,21,13,5189,63.23,328098.73,21.0,567,94.4,PO-2024-775594
29518,515,7,1,3914,138.44,541880.56,31.0,533,98.9,PO-2024-741265
29519,605,15,8,1439,49.06,70605.44,31.0,619,95.9,PO-2024-192778
29520,613,3,4,379,198.38,75182.93,32.0,646,95.6,PO-2024-417576
29521,647,22,6,1083,209.0,226351.82,20.0,659,99.0,PO-2024-178560
29522,488,3,7,158,107.68,17013.43,21.0,503,94.0,PO-2024-852072
29523,721,11,3,899,193.25,173733.4,30.0,731,98.3,PO-2024-155449
29524,53,20,12,5884,127.22,748586.41,22.0,78,95.4,PO-2023-753873
29525,49,15,2,3135,65.02,203861.36,28.0,72,97.5,PO-2023-383562
29526,141,3,10,1381,158.99,219553.22,19.0,171,99.2,PO-2023-643444
29527,135,22,3,2354,272.53,641553.97,26.0,164,98.1,PO-2023-197633
29528,119,21,6,5467,82.88,453085.12,21.0,135,95.5,PO-2023-361462
29529,67,4,5,3386,415.66,1407436.2,30.0,100,95.9,PO-2023-107057
29530,437,5,6,3624,167.95,608649.9,19.0,465,96.9,PO-2024-792106
29531,318,10,10,2003,365.9,732891.85,22.0,350,95.6,PO-2023-114956
29532,694,3,6,1537,167.5,257441.49,18.0,716,96.3,PO-2024-679730
29533,133,5,11,3429,227.12,778770.15,31.0,172,96.7,PO-2023-932128
29534,33,6,6,4967,373.21,1853723.35,23.0,76,95.1,PO-2023-453266
29535,542,16,10,4856,451.64,2193178.84,18.0,578,96.3,PO-2024-769550
29536,13,13,13,3180,113.03,359409.31,18.0,26,96.6,PO-2023-216849
29537,462,8,6,2867,32.14,92138.96,22.0,504,96.7,PO-2024-478431
29538,106,1,8,4048,304.44,1232363.69,31.0,143,95.2,PO-2023-841068
29539,401,15,13,4097,41.75,171039.1,20.0,423,93.4,PO-2024-681248
29540,52,16,4,887,706.84,626965.93,30.0,73,96.2,PO-2023-563526
29541,315,16,1,3920,428.3,1678961.76,33.0,330,93.2,PO-2023-121321
29542,642,2,6,4136,148.05,612311.84,18.0,654,94.5,PO-2024-260208
29543,321,18,10,4858,154.19,749058.49,21.0,352,98.1,PO-2023-344740
29544,463,4,11,3904,280.5,1095071.97,29.0,494,93.9,PO-2024-880461
29545,65,11,11,4932,130.67,644457.04,28.0,98,98.6,PO-2023-985844
29546,403,1,13,812,233.37,189496.67,15.0,417,97.9,PO-2024-853664
29547,168,16,12,2088,442.83,924631.8,17.0,195,93.8,PO-2023-316568
29548,192,22,2,5751,211.09,1213972.7,30.0,234,93.7,PO-2023-247450
29549,181,21,13,1201,61.99,74457.22,20.0,225,96.8,PO-2023-107981
29550,125,1,3,2311,292.0,674813.51,30.0,165,94.0,PO-2023-387464
29551,383,7,7,5952,252.91,1505327.68,18.0,393,97.6,PO-2024-926493
29552,582,20,5,4047,95.99,388492.32,30.0,592,99.3,PO-2024-455724
29553,98,12,9,5141,725.6,3730286.46,30.0,119,97.2,PO-2023-641553
29554,165,17,12,3435,619.96,2129563.46,19.0,191,94.6,PO-2023-676457
29555,428,5,9,4582,167.95,769545.77,27.0,447,93.7,PO-2024-136840
29556,574,19,3,2405,167.87,403715.6,30.0,585,94.5,PO-2024-393043
29557,548,5,10,3498,239.81,838833.78,20.0,568,98.2,PO-2024-931349
29558,89,14,4,2716,93.09,252835.13,32.0,125,98.1,PO-2023-868389
29559,395,6,1,3326,370.93,1233722.07,31.0,421,94.7,PO-2024-984505
29560,39,21,10,3743,98.96,370395.45,20.0,70,97.3,PO-2023-915884
29561,85,19,8,4935,151.55,747861.99,31.0,122,99.2,PO-2023-144869
29562,284,3,1,5941,184.04,1093366.91,30.0,301,95.4,PO-2023-516324
29563,82,14,3,1266,93.09,117853.19,31.0,118,99.5,PO-2023-666105
29564,573,16,9,5669,599.52,3398688.8,29.0,602,96.3,PO-2024-106207
29565,284,9,3,1036,805.63,834641.54,27.0,301,95.1,PO-2023-748115
29566,523,12,7,4202,553.58,2326166.46,21.0,552,94.3,PO-2024-763202
29567,695,5,12,3215,239.28,769274.43,21.0,705,93.5,PO-2024-550811
29568,528,15,2,5082,41.55,211157.79,29.0,558,93.2,PO-2024-114013
29569,584,15,4,1028,49.06,50439.47,27.0,595,95.6,PO-2024-273455
29570,220,5,3,3922,144.23,565646.4,29.0,236,95.4,PO-2023-602608
29571,113,7,5,1650,213.11,351635.43,31.0,151,96.3,PO-2023-983034
29572,303,4,12,5929,504.79,2992921.2,21.0,341,98.2,PO-2023-113923
29573,323,8,5,3210,37.69,120977.75,29.0,354,96.3,PO-2023-741909
29574,432,20,4,2012,75.57,152056.55,31.0,474,96.7,PO-2024-157839
29575,64,20,4,4608,97.42,448890.32,33.0,97,95.2,PO-2023-925269
29576,564,15,4,2680,55.15,147814.42,29.0,585,94.5,PO-2024-429212
29577,441,12,3,3474,514.66,1787917.16,28.0,453,94.9,PO-2024-776484
29578,383,3,11,2064,196.71,406003.57,30.0,419,99.1,PO-2024-245874
29579,475,21,3,1184,51.13,60540.65,26.0,497,95.4,PO-2024-463985
29580,27,7,4,4393,84.26,370173.03,32.0,65,95.4,PO-2023-691061
29581,495,9,8,953,471.38,449222.54,28.0,527,94.7,PO-2024-880407
29582,94,6,10,5906,312.56,1845988.95,21.0,114,99.1,PO-2023-875508
29583,350,21,5,567,47.37,26859.8,31.0,371,93.3,PO-2023-994373
29584,202,18,7,2517,158.31,398488.84,19.0,217,93.4,PO-2023-168810
29585,685,9,9,1972,733.23,1445923.91,26.0,704,94.3,PO-2024-228601
29586,200,2,2,478,149.52,71471.03,30.0,225,98.1,PO-2023-490121
29587,618,7,5,4328,255.05,1103863.19,28.0,662,96.2,PO-2024-185227
29588,173,2,10,5773,150.57,869185.7,19.0,209,94.9,PO-2023-748217
29589,76,2,2,5071,184.02,933136.31,29.0,110,96.8,PO-2023-691355
29590,94,6,8,3305,312.56,1033016.17,30.0,125,94.2,PO-2023-752256
29591,571,21,10,5455,83.93,457852.1,20.0,614,98.7,PO-2024-149522
29592,65,16,3,1152,541.23,623492.56,29.0,93,95.0,PO-2023-386148
29593,408,9,13,5700,556.21,3170418.53,20.0,420,98.4,PO-2024-354885
29594,679,8,9,1411,52.64,74271.45,31.0,703,99.1,PO-2024-982320
29595,241,3,9,4706,100.96,475109.49,28.0,284,94.5,PO-2023-540538
29596,492,17,8,3861,538.4,2078761.1,30.0,515,99.0,PO-2024-888554
29597,41,18,1,3719,254.46,946346.06,29.0,60,96.1,PO-2023-133356
29598,52,11,3,1149,170.65,196079.61,26.0,63,95.8,PO-2023-847894
29599,153,16,5,5089,442.83,2253568.6,28.0,194,98.0,PO-2023-123421
29600,278,15,5,2980,60.47,180195.62,28.0,290,99.0,PO-2023-855869
29601,175,6,1,4783,233.81,1118327.9,32.0,198,96.9,PO-2023-558233
29602,367,18,4,3888,252.91,983318.89,32.0,390,98.2,PO-2024-238163
29603,238,16,10,3533,360.57,1273884.08,20.0,248,94.2,PO-2023-134329
29604,602,21,10,4666,74.67,348393.88,21.0,617,97.5,PO-2024-210025
29605,518,6,10,645,238.46,153810.34,21.0,556,96.8,PO-2024-999765
29606,585,1,6,648,274.28,177733.16,21.0,627,96.7,PO-2024-756464
29607,538,3,9,802,126.46,101420.38,29.0,577,94.5,PO-2024-126926
29608,699,2,10,5424,203.39,1103167.66,20.0,730,96.8,PO-2024-488211
29609,497,15,1,4008,35.38,141802.55,32.0,528,96.1,PO-2024-718150
29610,224,1,9,1367,185.43,253482.49,27.0,249,95.1,PO-2023-719408
29611,375,5,6,1324,281.01,372052.12,19.0,415,95.9,PO-2024-908037
29612,583,3,11,5923,149.34,884499.34,30.0,620,94.7,PO-2024-490069
29613,55,16,6,3469,706.84,2452023.43,20.0,97,98.5,PO-2023-265505
29614,526,6,6,2833,238.46,675573.16,20.0,569,94.7,PO-2024-216777
29615,663,15,3,3220,40.06,128988.91,29.0,692,97.8,PO-2024-864110
29616,188,3,2,2806,123.14,345519.57,29.0,226,95.3,PO-2023-488003
29617,126,5,8,4408,227.12,1001113.68,28.0,161,95.0,PO-2023-793284
29618,245,6,5,948,46.65,44222.3,30.0,281,94.0,PO-2023-966102
29619,326,6,4,5509,226.14,1245827.62,29.0,361,94.7,PO-2023-375577
29620,427,3,13,5555,117.57,653082.1,19.0,451,96.5,PO-2024-650187
29621,642,5,1,606,174.17,105546.35,29.0,662,96.2,PO-2024-392954
29622,223,21,10,4998,50.48,252294.65,19.0,257,95.1,PO-2023-751425
29623,309,17,11,3118,599.63,1869632.98,30.0,336,99.1,PO-2023-986214
29624,648,19,5,3133,121.92,381975.36,28.0,689,93.1,PO-2024-417242
29625,244,2,4,112,30.04,3364.29,32.0,275,93.4,PO-2023-225046
29626,525,14,1,5463,77.68,424380.51,30.0,559,96.1,PO-2024-537389
29627,223,20,3,944,64.9,61264.26,29.0,259,95.3,PO-2023-967834
29628,675,18,10,2889,215.35,622157.27,19.0,704,95.7,PO-2024-797903
29629,197,18,4,3993,158.31,632167.63,32.0,231,95.1,PO-2023-591176
29630,35,21,13,5585,98.96,552673.96,20.0,66,95.8,PO-2023-758580
29631,490,3,11,1227,107.68,132123.28,30.0,524,93.4,PO-2024-968128
29632,226,22,12,5524,173.07,956039.93,22.0,258,94.7,PO-2023-711647
29633,316,6,4,536,226.14,121213.21,31.0,330,97.4,PO-2023-606985
29634,523,6,9,1871,238.46,446169.21,28.0,546,95.6,PO-2024-855025
29635,166,3,9,95,124.0,11779.24,29.0,191,94.6,PO-2023-516654
29636,51,14,2,4671,121.58,567883.23,30.0,80,98.5,PO-2023-206150
29637,154,14,8,1140,76.17,86830.45,31.0,179,94.8,PO-2023-393859
29638,360,13,1,1024,163.39,167307.81,32.0,393,93.6,PO-2023-206706
29639,33,1,4,107,363.52,38895.31,33.0,44,98.7,PO-2023-654844
29640,506,16,10,2909,384.57,1118724.08,18.0,548,96.3,PO-2024-309260
29641,261,15,5,2523,8.13,20506.75,33.0,296,93.1,PO-2023-720986
29642,715,16,8,3077,800.44,2462969.39,28.0,731,94.0,PO-2024-465194
29643,577,9,1,4000,734.84,2939370.33,30.0,604,97.3,PO-2024-743661
29644,413,17,3,2195,635.3,1394480.38,28.0,436,98.6,PO-2024-346651
29645,602,9,1,2129,653.72,1391763.06,30.0,622,96.3,PO-2024-996392
29646,366,1,1,984,361.3,355510.9,31.0,398,98.5,PO-2024-971558
29647,636,17,10,3429,991.86,3401085.23,19.0,660,93.9,PO-2024-640914
29648,126,15,11,3853,52.24,201264.3,29.0,142,97.6,PO-2023-793677
29649,70,3,12,1709,151.55,258986.04,22.0,89,95.7,PO-2023-144304
29650,672,14,9,3172,102.89,326370.73,29.0,697,96.8,PO-2024-672091
29651,725,10,1,4267,683.81,2917819.12,33.0,731,97.4,PO-2024-398321
29652,411,7,2,4175,163.36,682043.9,28.0,445,93.2,PO-2024-592834
29653,674,3,9,4623,167.5,774334.41,29.0,693,97.1,PO-2024-517208
29654,50,5,8,4278,282.73,1209517.78,32.0,72,96.9,PO-2023-412506
29655,114,20,6,1475,106.55,157161.51,20.0,128,96.1,PO-2023-146002
29656,201,19,7,1109,123.14,136557.81,19.0,222,95.3,PO-2023-455786
29657,123,8,6,1800,49.96,89930.89,19.0,163,95.1,PO-2023-740373
29658,702,20,7,375,144.07,54027.11,19.0,726,95.2,PO-2024-993094
29659,212,22,4,578,211.09,122009.43,33.0,248,94.8,PO-2023-759751
29660,295,19,10,3525,184.04,648732.26,20.0,307,96.1,PO-2023-847817
29661,143,15,1,1746,52.24,91203.59,32.0,185,99.0,PO-2023-950757
29662,384,5,12,4196,281.01,1179101.75,20.0,408,95.6,PO-2024-631395
29663,289,3,2,5463,184.04,1005396.97,30.0,330,96.2,PO-2023-248346
29664,514,1,8,5368,197.78,1061658.77,29.0,542,98.0,PO-2024-587826
29665,293,11,2,145,158.68,23009.7,31.0,336,98.0,PO-2023-997838
29666,673,22,6,376,287.13,107962.54,19.0,700,93.7,PO-2024-288741
29667,27,4,4,4618,179.76,830150.8,32.0,70,95.8,PO-2023-872483
29668,55,2,11,4029,240.33,968256.16,31.0,90,94.7,PO-2023-535546
29669,69,15,11,2635,49.8,131200.8,31.0,89,97.5,PO-2023-684559
29670,120,11,7,3504,142.91,500796.66,19.0,155,97.3,PO-2023-422334
29671,526,12,12,1099,553.58,608390.51,22.0,556,94.5,PO-2024-462058
29672,463,14,5,3920,62.82,246254.86,33.0,498,99.2,PO-2024-852675
29673,255,22,7,1087,42.41,46096.52,21.0,280,94.3,PO-2023-740035
29674,187,6,11,4200,232.19,975234.82,31.0,211,99.5,PO-2023-670468
29675,579,12,6,2405,653.72,1572188.9,19.0,617,96.9,PO-2024-357546
29676,683,10,2,5847,511.03,2988040.34,28.0,694,97.3,PO-2024-309082
29677,192,13,10,5729,212.35,1216551.22,22.0,230,98.9,PO-2023-313512
29678,404,9,7,4690,556.21,2608642.61,18.0,442,95.5,PO-2024-928263
29679,413,12,4,111,556.21,61739.73,33.0,439,96.3,PO-2024-648356
29680,9,2,5,3014,79.58,239859.0,31.0,39,96.7,PO-2023-157799
29681,51,2,7,4502,240.33,1081928.33,19.0,64,96.7,PO-2023-563517
29682,668,20,5,3135,78.37,245700.44,31.0,711,98.8,PO-2024-181250
29683,410,20,11,2906,81.68,237354.21,32.0,427,97.1,PO-2024-496143
29684,499,3,3,5178,107.68,557566.69,29.0,509,97.4,PO-2024-450185
29685,298,16,6,4646,657.28,3053726.02,19.0,324,95.8,PO-2023-183939
29686,183,3,7,4373,123.14,538473.64,20.0,204,94.9,PO-2023-112918
29687,107,15,8,1641,54.45,89369.82,31.0,143,98.5,PO-2023-259074
29688,26,8,8,1981,20.6,40800.96,29.0,57,93.1,PO-2023-507949
29689,472,13,8,2950,176.36,520252.3,32.0,482,95.8,PO-2024-549202
29690,441,11,13,3697,101.37,374774.27,22.0,452,97.0,PO-2024-749730
29691,191,3,11,5932,123.14,730442.63,31.0,216,96.8,PO-2023-984914
29692,327,2,3,4602,145.63,670153.11,27.0,356,97.9,PO-2023-305469
29693,35,9,10,1347,866.38,1167017.27,20.0,67,97.9,PO-2023-337864
29694,669,17,7,309,609.6,188366.4,18.0,707,98.3,PO-2024-636116
29695,484,3,8,3714,102.27,379810.79,32.0,523,93.4,PO-2024-341839
29696,116,6,4,4552,312.56,1422780.52,30.0,133,94.5,PO-2023-624958
29697,232,10,6,2934,308.03,903754.74,20.0,244,98.1,PO-2023-925882
29698,382,20,12,129,126.45,16311.85,19.0,412,96.4,PO-2024-811744
29699,669,12,11,3577,533.71,1909095.92,30.0,699,95.4,PO-2024-868633
29700,561,7,9,4990,215.82,1076983.31,30.0,583,93.3,PO-2024-625363
29701,495,19,11,5862,107.68,631219.77,30.0,518,96.5,PO-2024-707357
29702,577,3,8,3452,167.87,579470.37,31.0,609,98.9,PO-2024-167744
29703,246,20,1,2022,15.9,32153.83,33.0,285,98.5,PO-2023-739303
29704,502,1,13,1291,197.78,255328.14,19.0,529,96.0,PO-2024-807941
29705,546,8,11,1249,39.74,49636.78,31.0,568,93.9,PO-2024-490171
29706,634,8,10,5121,62.34,319245.69,19.0,674,96.1,PO-2024-237257
29707,405,20,1,3163,81.68,258345.27,30.0,427,98.8,PO-2024-560146
29708,248,15,8,5191,8.13,42192.05,29.0,277,99.4,PO-2023-577878
29709,108,15,4,4534,54.45,246924.29,30.0,126,98.6,PO-2023-571433
29710,423,20,12,1339,81.68,109365.9,21.0,448,95.7,PO-2024-458511
29711,330,2,4,2465,145.63,358958.59,30.0,369,97.7,PO-2023-903927
29712,695,21,13,1303,83.75,109123.7,19.0,728,93.1,PO-2024-540598
29713,724,14,1,243,137.68,33455.44,30.0,731,93.9,PO-2024-740922
29714,312,13,6,4647,206.82,961057.83,19.0,336,97.0,PO-2023-196613
29715,61,21,7,5528,75.77,418863.33,23.0,80,96.6,PO-2023-512680
29716,514,1,7,1287,197.78,254537.04,19.0,556,99.2,PO-2024-811332
29717,269,10,9,5606,75.48,423116.38,31.0,285,97.2,PO-2023-892169
29718,305,21,7,3217,59.96,192899.6,19.0,319,93.2,PO-2023-975789
29719,311,14,1,3022,73.67,222627.11,31.0,336,94.4,PO-2023-393477
29720,322,3,9,518,119.93,62121.22,30.0,348,94.5,PO-2023-200026
29721,189,20,2,521,79.16,41239.76,28.0,202,97.4,PO-2023-264184
29722,401,22,13,3951,217.81,860588.4,20.0,440,98.8,PO-2024-649758
29723,195,17,6,356,615.68,219182.05,21.0,208,93.6,PO-2023-994602
29724,16,16,13,4078,234.06,954525.01,18.0,39,99.5,PO-2023-413352
29725,45,14,1,2221,121.58,270021.11,31.0,74,93.2,PO-2023-203004
29726,4,1,13,4796,120.37,577314.47,19.0,25,97.9,PO-2023-991562
29727,356,11,3,1406,81.69,114860.74,28.0,383,97.5,PO-2023-783846
29728,337,4,1,3882,259.87,1008817.63,30.0,362,93.5,PO-2023-781889
29729,559,2,4,92,203.84,18752.77,30.0,573,94.9,PO-2024-253093
29730,223,4,1,5322,276.91,1473750.99,32.0,246,94.4,PO-2023-498003
29731,635,9,3,2585,868.39,2244783.37,32.0,671,97.4,PO-2024-330359
29732,654,11,4,116,105.12,12194.65,30.0,680,93.1,PO-2024-264488
29733,492,9,7,2983,471.38,1406118.4,19.0,523,98.9,PO-2024-947691
29734,666,14,11,1999,74.9,149713.54,30.0,682,96.3,PO-2024-523386
29735,46,22,13,2602,339.27,882802.79,22.0,64,96.3,PO-2023-105280
29736,654,14,5,4066,74.9,304519.89,29.0,664,96.5,PO-2024-780132
29737,417,1,1,1457,233.37,340020.5,29.0,437,95.8,PO-2024-754222
29738,603,12,10,4011,653.72,2622058.08,20.0,640,95.4,PO-2024-235667
29739,256,16,9,3481,88.35,307543.51,29.0,269,99.0,PO-2023-932763
29740,542,2,13,1540,153.56,236476.93,20.0,557,93.5,PO-2024-857516
29741,33,21,9,3004,98.96,297266.35,28.0,50,95.2,PO-2023-470202
29742,724,11,4,2382,193.25,460325.87,31.0,731,95.9,PO-2024-974872
29743,611,14,6,3167,121.86,385923.69,22.0,649,98.3,PO-2024-595123
29744,253,13,6,2016,42.66,86003.31,19.0,278,93.8,PO-2023-671826
29745,362,7,8,2118,121.81,258002.32,31.0,402,98.0,PO-2023-119733
29746,594,21,8,4019,74.67,300084.66,29.0,628,97.6,PO-2024-785128
29747,533,14,1,104,77.68,8079.0,31.0,556,97.0,PO-2024-174215
29748,445,19,5,663,117.57,77946.61,32.0,463,96.0,PO-2024-576651
29749,403,10,8,3003,387.66,1164157.96,28.0,431,93.6,PO-2024-827802
29750,198,14,13,5591,75.64,422909.87,17.0,229,94.6,PO-2023-749434
29751,261,17,13,2668,123.69,329999.95,17.0,304,95.9,PO-2023-347191
29752,255,21,6,1153,12.37,14261.24,20.0,296,94.5,PO-2023-247742
29753,456,19,1,2362,117.57,277692.15,33.0,484,95.3,PO-2024-203101
29754,633,17,10,1287,991.86,1276522.8,19.0,661,97.8,PO-2024-241325
29755,469,11,7,2866,88.18,252719.17,23.0,484,99.4,PO-2024-170213
29756,457,19,1,2542,102.27,259956.66,31.0,476,96.0,PO-2024-745421
29757,129,2,6,326,193.05,62933.37,21.0,158,98.1,PO-2023-813326
29758,157,15,13,559,40.73,22773.36,20.0,183,94.6,PO-2023-604668
29759,202,12,9,3039,539.04,1638134.42,29.0,223,94.7,PO-2023-436124
29760,310,3,13,4059,119.93,486776.16,21.0,333,97.0,PO-2023-177743
29761,292,13,4,1025,317.38,325309.57,30.0,324,97.4,PO-2023-984043
29762,483,4,8,2168,280.5,608123.99,29.0,504,96.5,PO-2024-294698
